Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Student_Type_college,Student_Type_school,Student_Type_working_student
-0.3317780804442509,0.2969085789006492,-1.1258052870731072,0.18969834575973668,-0.1510313085056423,-1.2651829185519459,-1.2997751477629442,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
-0.11651879713455231,-1.4330438153451364,0.3988030808965637,0.40255537843586237,-0.9882778093039799,-0.36505579908693475,1.0077802598606578,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
0.9793910523019214,-0.9890019544437837,-0.3691080108454289,0.5848405873373741,-1.4069010597031488,1.4351984398430875,-1.5882195737158944,-1.0499143048795554,-0.5597021026414196,-0.4816666782268278
1.1311838845506648,-0.004594785555394917,0.7089507534528992,-2.3523401914052604,-1.8255243101023175,-0.36505579908693475,-1.2997751477629442,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
-0.36056119768837275,0.07866552030445675,-0.04211187020728744,-0.3729364281895378,1.9420849434902017,0.9851348801105819,0.7193358339077075,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
0.48826524285902645,1.451708026772858,0.7158179505554128,0.544873682325965,-0.9882778093039799,-0.36505579908693475,-0.14599744395114325,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
0.6247302537536307,-0.30397361839606213,-0.4927832782778635,0.0429844879121583,-0.5696545589048111,-0.36505579908693475,-1.5882195737158944,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
0.41173063646337493,-1.6061780195875779,1.314879849070252,-0.008078152501497229,-0.1510313085056423,-0.36505579908693475,0.7193358339077075,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
0.2873697197008392,0.33260188152824166,0.28323294756638345,-0.08554976502287451,-0.1510313085056423,-1.7152464782844514,0.14244698200180703,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
-0.16233638984627805,2.2937961273289473,-1.3771447942219783,-0.38650578830444066,-0.5696545589048111,-0.36505579908693475,-1.5882195737158944,-1.0499143048795554,-0.5597021026414196,2.0761245176463645
1.2121743722748546,-0.5564537005484155,0.7935470955736785,-0.3774104802369969,0.2675919418935265,0.5350713203780764,1.296224685813608,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
-0.7919549779086886,-0.9022900457348682,0.8929770803971557,-0.8265440929806297,1.104838442691864,0.5350713203780764,-1.011330721809994,-1.0499143048795554,-0.5597021026414196,2.0761245176463645
0.014043172098471819,0.39760371530542216,0.37149226950677916,0.6018762401000114,-1.4069010597031488,0.5350713203780764,1.296224685813608,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
0.638597292510436,-1.0859865750801876,-0.4464147553578438,1.46319061492464,-0.1510313085056423,0.9851348801105819,0.7193358339077075,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
-0.1529556434926749,-0.5424430796818186,0.049444517585655344,-0.5596195007859133,0.2675919418935265,-1.2651829185519459,0.4308914079547573,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
0.39735646216973847,-0.7581512909045143,2.1038204251493453,0.4781275165278079,-0.9882778093039799,0.5350713203780764,-0.4344418699040935,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
-0.5290550195263234,0.2593887633515366,-1.2311534547203464,1.4810534072113475,0.2675919418935265,0.5350713203780764,1.5846691117665583,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
0.6683973480606445,0.021273560622211578,-0.08598079440224612,-0.2317453794181947,-1.4069010597031488,0.08500776064557082,0.14244698200180703,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
1.0829352621877189,-1.9809825315447875,-1.2610094858275676,1.0923760374070302,0.6862151922926953,-0.36505579908693475,1.5846691117665583,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
0.6210520711930592,0.4565646778165761,-0.4760806011158057,-0.10335988286515614,-0.1510313085056423,-0.8151193588194403,1.296224685813608,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
-0.15729100916927535,-0.7981477521030245,-0.6370694708691851,-0.5517729524619189,-0.5696545589048111,0.08500776064557082,0.14244698200180703,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
-0.3607935740280625,0.5041747757771741,-0.7722622558112329,-0.09862031854204711,-1.4069010597031488,-0.8151193588194403,-0.4344418699040935,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
-0.7811641265975372,-0.2501412682961293,-0.20017340205204812,-1.6218973596287691,0.2675919418935265,-0.36505579908693475,-0.14599744395114325,-1.0499143048795554,-0.5597021026414196,2.0761245176463645
0.10076890663410697,-0.043354589603158855,-0.6902553743036322,0.18084102701348,1.9420849434902017,0.08500776064557082,1.296224685813608,-1.0499143048795554,-0.5597021026414196,2.0761245176463645
-0.3862305582513762,-0.09230640364959944,-0.09102454840998819,-0.17272922489275316,-0.5696545589048111,-0.36505579908693475,1.5846691117665583,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
-0.65586860162376,0.5880504461647378,-1.3538079713698665,1.4274743795030214,0.2675919418935265,-2.165310038016957,-1.011330721809994,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
-0.5102161349250072,-0.04219172876909,-0.1841335680702726,-0.6696348656558276,-0.1510313085056423,-0.8151193588194403,1.296224685813608,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
-0.7838442530098034,-0.27086157585760456,0.6698152536438933,0.04177812001101926,1.523461693091033,-1.2651829185519459,1.296224685813608,-1.0499143048795554,-0.5597021026414196,2.0761245176463645
2.139567706785937,0.9096736253507304,1.1346424344843768,0.912225703910157,-0.9882778093039799,1.885261999575593,-0.14599744395114325,-1.0499143048795554,-0.5597021026414196,-0.4816666782268278
-0.3466268966003288,1.3595971234282793,0.3545018832157322,0.7945709550676896,1.104838442691864,0.9851348801105819,0.7193358339077075,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
0.6456914941400564,-0.9932480162548203,1.0755602292593076,-0.09429242963836838,-0.1510313085056423,0.5350713203780764,1.0077802598606578,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
0.450401014640437,0.09252494476729141,1.2631294235301451,0.08667999911492956,-1.4069010597031488,0.08500776064557082,0.7193358339077075,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
0.0035928931199023756,0.6270700882801625,-0.5252476400713786,1.1413817289521315,-0.5696545589048111,-0.8151193588194403,1.5846691117665583,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
-0.3583102508923856,0.8526711922303671,0.7886181028386627,-0.3568015007211901,-0.5696545589048111,1.885261999575593,1.0077802598606578,-1.0499143048795554,-0.5597021026414196,2.0761245176463645
0.664624383025532,0.942773026956719,-1.3267599387385278,-1.7019554592387327,-0.5696545589048111,0.08500776064557082,-0.7228862958570438,-1.0499143048795554,-0.5597021026414196,2.0761245176463645
0.027270541252237376,-0.527650135396925,-0.5913102992337652,-0.059188841081695344,-0.5696545589048111,0.9851348801105819,1.296224685813608,-1.0499143048795554,-0.5597021026414196,2.0761245176463645
0.24526230326176948,-0.9457731993511943,-1.186590428996916,1.401692508823666,-0.1510313085056423,1.4351984398430875,-0.7228862958570438,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
1.3682721596971896,-1.1431099392316308,-0.13813202463555843,-1.7994493523250013,-0.9882778093039799,0.08500776064557082,0.7193358339077075,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
0.09827596514987934,1.1424527873411614,0.023952553764123,-2.029381079925074,-0.5696545589048111,-1.2651829185519459,-1.2997751477629442,0.9524586867255977,-0.5597021026414196,-0.4816666782268278
0.36519485046134115,-0.8810816937287815,0.8642038883192877,1.0594164591780397,-0.1510313085056423,1.4351984398430875,0.4308914079547573,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
0.9762927354881548,-0.19603819448478524,-0.8235675722356106,0.6276418445151988,-0.1510313085056423,0.08500776064557082,-0.14599744395114325,-1.0499143048795554,1.7866647191080194,-0.4816666782268278
